"Id Empenho";"Código Empenho";"Código Empenho Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Tipo Empenho";"Espécie Empenho";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Esfera Orçamentária";"Esfera Orçamentária";"Código Tipo Crédito";"Tipo Crédito";"Código Grupo Fonte Recurso";"Grupo Fonte Recurso";"Código Fonte Recurso";"Fonte Recurso";"Código Unidade Orçamentária";"Unidade Orçamentária";"Código Função";"Função";"Código SubFunção";"SubFunção";"Código Programa";"Programa";"Código Ação";"Ação";"Linguagem Cidadã";"Código Subtítulo (Localizador)";"Subtítulo (Localizador)";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"Autor Emenda";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de Licitação";"Inciso";"Amparo";"Referência de Dispensa ou Inexigibilidade";"Código Convênio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Conversão"
"308300014";"366003362102021NE000044";"2021NE000044";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"88152863000125";"SIMON COMERCIAL ATACADISTA LTDA - EPP";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"-8";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"1514,22";"1514,22";"1,0000"
"311400012";"323031322052021NE000024";"2021NE000024";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"32000";"Ministério de Minas e Energia";"32205";"Agência Nacional do Petróleo, Gás Natural e B";"323031";"ESCRITORIO CENTRAL DA ANP";"32205";"AGENCIA NACIONAL DO PETROLEO";"323031";"ESCRITORIO CENTRAL DA ANP";"EMPENHO DESTINADO A ATENDER DESPESAS COM DIARIAS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"32265";"AGENCIA NACIONAL DO PETROLEO - ANP";"25";"Energia";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0004";"GESTAO DA TECNOLOGIA DA INFORMACAO";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"48610.200054/2021-54";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"5000,00";"5000,00";"1,0000"
"302500011";"366003362102021NE000059";"2021NE000059";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"88152863000125";"SIMON COMERCIAL ATACADISTA LTDA - EPP";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"626/20";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"328,00";"328,00";"1,0000"
"312400012";"323031322052021NE000027";"2021NE000027";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"32000";"Ministério de Minas e Energia";"32205";"Agência Nacional do Petróleo, Gás Natural e B";"323031";"ESCRITORIO CENTRAL DA ANP";"32205";"AGENCIA NACIONAL DO PETROLEO";"323031";"ESCRITORIO CENTRAL DA ANP";"EMPENHO DESTINADO A ATENDER DESPESAS COM DIARIAS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"32265";"AGENCIA NACIONAL DO PETROLEO - ANP";"25";"Energia";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0002";"MANUTENCAO DOS CANAIS DE RELACAO COM OS CONSUMIDORES E AGENTES ECONOMICOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"48610.200054/2021-54";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"5000,00";"5000,00";"1,0000"
"312500011";"366003362102021NE000063";"2021NE000063";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"88152863000125";"SIMON COMERCIAL ATACADISTA LTDA - EPP";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"1050/20";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"3704,32";"3704,32";"1,0000"
"312700009";"533014532032021NE000004";"2021NE000004";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"53000";"Ministério do Desenvolvimento Regional";"53203";"Superintendência do Desenvolvimento do Nordes";"533014";"SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE";"53203";"SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE";"533014";"SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE";"DIARIAS PARA ATENDER DESPESAS COM VIAGENS DOS SERVIDORES DA DIRETORIA DE ADMINISTRACAO.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"80";"RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS";"53203";"SUPERINT. DO DESENVOLV. DO NORDESTE - SUDENE";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0000";"ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"5000,00";"5000,00";"1,0000"
"304700006";"366003362102021NE000090";"2021NE000090";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"88152863000125";"SIMON COMERCIAL ATACADISTA LTDA - EPP";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"1050/20";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"4859,89";"4859,89";"1,0000"
"304900007";"533014532032021NE000003";"2021NE000003";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"53000";"Ministério do Desenvolvimento Regional";"53203";"Superintendência do Desenvolvimento do Nordes";"533014";"SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE";"53203";"SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE";"533014";"SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE";"DIARIAS PARA ATENDER DESPESAS COM VIAGENS DOS SERVIDORES DA DIRETORIA DE GESTAO DE FUNDOS, INCENTIVOS E DE ATRACAO DE INVESTIMENTOS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"80";"RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS";"53203";"SUPERINT. DO DESENVOLV. DO NORDESTE - SUDENE";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0000";"ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"5000,00";"5000,00";"1,0000"
"315800005";"366003362102021NE000038";"2021NE000038";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"88152863000125";"SIMON COMERCIAL ATACADISTA LTDA - EPP";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"875/20";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"298,00";"298,00";"1,0000"
"312200012";"510180572022021NE000002";"2021NE000002";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Economia";"37202";"Instituto Nacional do Seguro Social";"510180";"SUPERINTENDENCIA REGIONAL SUDESTE II";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"510180";"SUPERINTENDENCIA REGIONAL SUDESTE II";"ATENDER PAGAMENTO DE DIARIAS NO EXERCICIO DE 2021, PARA DESLOCAMENTOS A SERVICO DAS ATIVIDADES DE GESTAO DE PESSOAS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25303";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09";"Previdência social";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0006";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,0000"
"305500012";"366003362102021NE000078";"2021NE000078";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"05274036000187";"VIA QUALITA SUPERMERCADO LTDA";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"126/20";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"9975,00";"9975,00";"1,0000"
"303500009";"510180572022021NE000001";"2021NE000001";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"25000";"Ministério da Economia";"37202";"Instituto Nacional do Seguro Social";"510180";"SUPERINTENDENCIA REGIONAL SUDESTE II";"57202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"510180";"SUPERINTENDENCIA REGIONAL SUDESTE II";"ATENDER PAGAMENTO DE DIARIAS NO EXERCICIO DE 2021, PARA DESLOCAMENTOS A SERVICO DAS ATIVIDADES DE ENGENHARIA E PATRIMONIO";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25303";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"09";"Previdência social";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0006";"FUNCIONAMENTO DAS UNIDADES DESCENTRALIZADAS DA PREVIDENCIA SOCIAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,0000"
"310000010";"366003362102021NE000098";"2021NE000098";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"05274036000187";"VIA QUALITA SUPERMERCADO LTDA";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"126/20";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"1805,40";"1805,40";"1,0000"
"305600016";"323031322052021NE000023";"2021NE000023";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"32000";"Ministério de Minas e Energia";"32205";"Agência Nacional do Petróleo, Gás Natural e B";"323031";"ESCRITORIO CENTRAL DA ANP";"32205";"AGENCIA NACIONAL DO PETROLEO";"323031";"ESCRITORIO CENTRAL DA ANP";"EMPENHO DESTINADO A ATENDER DESPESAS COM DIARIAS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"32265";"AGENCIA NACIONAL DO PETROLEO - ANP";"25";"Energia";"125";"Normatização e fiscalização";"3003";"PETROLEO, GAS, DERIVADOS E BIOCOMBUSTIVEIS";"212J";"REGULACAO DA DISTRIBUICAO E REVENDA DE DERIVADOS DE PETROLEO, GAS NATURAL E BIOCOMBUSTIVEIS";"";"212J0001";"REGULACAO DA DISTRIBUICAO E REVENDA D - NACIONAL";"0003";"MONITORAMENTO DA QUALIDADE DOS COMBUSTIVEIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"48610.200054/2021-54";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"11000,00";"11000,00";"1,0000"
"310100008";"366003362102021NE000077";"2021NE000077";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"05274036000187";"VIA QUALITA SUPERMERCADO LTDA";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"126/20";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"560,00";"560,00";"1,0000"
"315100011";"323031322052021NE000019";"2021NE000019";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"32000";"Ministério de Minas e Energia";"32205";"Agência Nacional do Petróleo, Gás Natural e B";"323031";"ESCRITORIO CENTRAL DA ANP";"32205";"AGENCIA NACIONAL DO PETROLEO";"323031";"ESCRITORIO CENTRAL DA ANP";"EMPENHO DESTINADO A ATENDER DESPESAS COM DIARIAS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"32265";"AGENCIA NACIONAL DO PETROLEO - ANP";"25";"Energia";"125";"Normatização e fiscalização";"3003";"PETROLEO, GAS, DERIVADOS E BIOCOMBUSTIVEIS";"212K";"REGULACAO DA EXPLORACAO, DESENVOLVIMENTO E PRODUCAO DE PETROLEO, GAS NATURAL E BIOCOMBUSTIVEIS";"";"212K0001";"REGULACAO DA EXPLORACAO, DESENVOLVIME - NACIONAL";"0006";"SERVICOS DE GEOLOGIA E GEOFISICA APLICADOS A PROSPECCAO DE PETROLEO E GAS NATURAL";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"48610.200054/2021-54";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"5001,00";"5001,00";"1,0000"
"312800006";"366003362102021NE000106";"2021NE000106";"05/01/2021";"NE";"Nota de Empenho";"Ordinário";"Não se aplica";"36000";"Ministério da Saúde";"36210";"Hospital Nossa Senhora da Conceição S.A.";"366003";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"88754429000115";"SUCSUL COMERCIO DE SUCOS LTDA - EPP";"GENEROS ALIMENTICIOS";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"53";"CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL";"36210";"HOSPITAL NOSSA SENHORA DA CONCEICAO S/A";"10";"Saúde";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B";"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"";"212B5027";"BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO MUNICIPIO DE PORT";"0005";"AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"30";"Material de Consumo";"90/20";"Pregão";"SI";"LEI 10.520 / 2002";"-2";"-1";"NAO SE APLICA";"3937,50";"3937,50";"1,0000"
"304100010";"540004000012021NE000002";"2021NE000002";"05/01/2021";"NE";"Nota de Empenho";"Estimativo";"Não se aplica";"54000";"Ministério do Turismo";"54000";"Ministério do Turismo - Unidades com vínculo ";"540004";"SPOA";"00001";"TESOURO NACIONAL";"540004";"SPOA";"EMPENHO PARA ATENDER DESPESAS COM DIARIAS FORNECIDAS AOS SERVIDORES QUE VIAJAREM A SERVICO DO GM, EM AMBITO NACIONAL.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"80";"RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS";"54101";"MINISTERIO DO TURISMO";"23";"Comércio e serviços";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"0001";"DESPESAS ADMINISTRATIVAS GERAIS";"00";"NAO ATRIBUIDO";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"14";"Diárias - Civil";"-8";"Não se Aplica";"SI";"SEM INFORMACAO";"-2";"-1";"NAO SE APLICA";"0,00";"0,00";"0,0000"
